prediction,qbaked,qduck,qhungry,qcasserole,qscallops,qlasagna,qhotdog,qfries,qsoy,qgreen,qturkey,qgrits,qhealthy,qcranberries,qfruit,qcook,qbrunch,qwatercress,qsupper,qtoast,qmeat,qhot,qpotato,qolive,qdiner,feedback,heightcm,weightkg,lat,lng,comments,gender,age
0,1,NA,1,0,NA,0,0,1,1,1,0,0,2,NA,2,1,2,0,0,2,NA,NA,2,NA,NA,0,167,90,NA,NA,,female,19
0,0,NA,NA,NA,NA,0,1,1,2,2,1,NA,NA,0,0,2,NA,0,0,0,NA,NA,0,1,NA,1,162,56,NA,NA,,female,36
0,2,0,NA,NA,NA,0,0,1,NA,2,1,NA,NA,0,2,2,0,1,0,1,NA,NA,1,NA,NA,1,152,49,NA,NA,,female,30
0,1,NA,2,NA,NA,1,NA,NA,0,1,1,NA,NA,NA,1,2,NA,0,0,2,NA,NA,2,NA,NA,1,182,79,51.86,-2.24,,male,18
0,1,NA,1,0,NA,1,NA,NA,0,0,1,NA,NA,NA,0,2,NA,0,0,1,NA,NA,1,NA,NA,0,182,99,56.49,-4.2,,male,23
0,1,NA,1,1,NA,1,NA,NA,0,1,2,NA,NA,NA,0,1,NA,0,1,NA,NA,NA,0,0,1,1,167,51,NA,NA,,male,22
0,1,NA,0,0,NA,0,0,1,0,0,1,NA,NA,NA,0,1,NA,0,0,1,NA,NA,0,0,0,1,177,70,NA,NA,,male,27
1,2,0,0,0,NA,0,0,1,NA,1,0,0,0,NA,1,1,NA,0,0,0,NA,NA,0,0,1,0,175,61,NA,NA,,NA,NA
1,1,NA,1,0,NA,0,1,1,0,0,1,NA,NA,NA,0,0,NA,0,0,1,2,NA,NA,NA,NA,0,177,74,NA,NA,,male,27
0,1,NA,1,0,NA,0,0,1,2,1,0,0,0,NA,2,1,0,0,0,2,NA,NA,1,NA,NA,1,167,58,NA,NA,,female,17
0,1,NA,2,NA,NA,1,NA,NA,1,1,2,NA,NA,NA,1,0,NA,0,0,1,0,2,NA,NA,NA,1,180,63,42.29,-122.89,,male,29
0,1,NA,NA,NA,NA,0,1,2,1,2,1,NA,NA,1,2,1,1,0,0,2,NA,NA,0,1,NA,1,187,94,43.7,-79.38,,male,23
0,1,NA,0,0,NA,0,1,2,0,1,0,0,0,NA,1,1,NA,0,0,0,NA,NA,0,0,0,1,160,54,NA,NA,,male,21
0,1,NA,1,0,NA,1,NA,NA,1,1,0,0,2,NA,2,2,0,0,2,NA,NA,NA,1,NA,NA,0,149,70,NA,NA,,NA,NA
0,1,NA,2,NA,NA,0,0,2,0,1,1,NA,NA,NA,1,1,NA,0,0,1,NA,NA,1,NA,NA,1,160,54,41.25,-96,,female,15
0,1,NA,2,NA,NA,1,NA,NA,0,1,1,NA,NA,NA,1,1,NA,0,0,2,NA,NA,1,NA,NA,0,177,95,40.77,-74.03,,male,32
0,1,NA,1,0,NA,0,0,1,1,1,1,NA,NA,NA,1,2,NA,0,2,NA,NA,NA,1,NA,NA,1,162,58,40.44,-80,,female,33
0,1,NA,NA,NA,NA,1,NA,NA,0,2,1,NA,NA,0,1,2,NA,0,0,0,NA,NA,1,NA,NA,0,165,78,35.08,-84.84,,female,30
0,1,NA,1,0,NA,1,NA,NA,0,1,2,NA,NA,NA,1,1,NA,0,1,NA,NA,NA,0,0,0,1,170,65,38.91,-77.04,,male,17
0,1,NA,NA,NA,NA,0,0,0,2,2,0,0,1,0,2,2,0,1,0,0,NA,NA,1,NA,NA,1,160,52,53.54,-113.49,,female,NA
0,1,NA,NA,NA,NA,0,0,0,1,2,1,NA,NA,2,2,2,0,1,0,0,NA,NA,0,0,0,1,170,57,38.91,-77.53,,female,25
0,1,NA,2,NA,NA,1,NA,NA,0,1,1,NA,NA,NA,2,1,0,0,0,0,NA,NA,1,NA,NA,0,167,99,40.92,-73.86,,male,26
0,0,NA,0,0,NA,0,0,0,0,1,2,NA,NA,NA,2,2,0,0,2,NA,NA,NA,1,NA,NA,1,182,72,36.13,-79.89,,male,19
0,2,0,1,0,NA,1,NA,NA,NA,1,1,NA,NA,NA,0,2,NA,0,0,1,NA,NA,1,NA,NA,1,177,73,NA,NA,,male,18
0,1,NA,2,NA,NA,1,NA,NA,0,1,0,1,1,NA,2,0,0,1,0,1,0,0,NA,NA,NA,1,167,79,51.51,-0.13,,female,29
0,1,NA,2,NA,NA,1,NA,NA,1,2,1,NA,NA,0,2,2,0,0,1,NA,NA,NA,2,NA,NA,1,180,60,39.4,-9.14,,male,18
0,0,NA,1,0,NA,0,0,0,0,2,2,NA,NA,0,2,2,0,0,1,NA,NA,NA,0,1,NA,0,170,125,NA,NA,I have unfairly skewed your data. I'm still obese but I have lost 50 pounds since March after making some large lifestyle changes.,female,NA
1,1,NA,0,0,NA,0,1,0,1,0,0,0,0,NA,2,2,0,0,0,0,NA,NA,1,NA,NA,0,187,81,40.06,-74.41,,male,18
0,1,NA,2,NA,NA,0,0,1,0,1,0,0,1,NA,2,2,0,0,2,NA,NA,NA,1,NA,NA,1,175,68,54.46,-110.17,,male,17
0,2,0,1,0,NA,1,NA,NA,NA,1,0,0,0,NA,0,0,NA,0,2,NA,1,2,NA,NA,NA,1,172,56,NA,NA,,male,22
0,1,NA,1,0,NA,1,NA,NA,0,1,1,NA,NA,NA,1,1,NA,0,1,NA,NA,NA,0,0,0,0,182,97,48.02,-123.13,,male,21
0,1,NA,1,0,NA,0,1,1,1,1,1,NA,NA,NA,1,1,NA,0,0,1,NA,NA,1,NA,NA,1,177,57,41.37,-74.63,Noice,male,15
0,1,NA,NA,NA,NA,0,1,1,1,2,1,NA,NA,1,2,1,1,0,0,1,NA,NA,1,NA,NA,1,170,79,39.98,-83.04,,female,26
0,1,NA,NA,NA,NA,1,NA,NA,0,2,2,NA,NA,1,1,1,NA,0,0,1,NA,NA,1,NA,NA,1,160,58,35.42,-84.63,I am in no way over weight.,female,32
0,1,NA,NA,NA,NA,1,NA,NA,2,2,2,NA,NA,1,1,1,NA,0,0,1,NA,NA,2,NA,NA,1,187,74,34.1,-117.58,,male,24
0,1,NA,NA,NA,NA,0,1,1,1,2,2,NA,NA,1,2,1,0,0,0,1,NA,NA,2,NA,NA,0,185,98,NA,NA,,male,19
0,1,NA,2,NA,NA,2,NA,NA,0,1,2,NA,NA,NA,1,2,NA,0,0,1,NA,NA,2,NA,NA,0,185,99,NA,NA,,NA,NA
0,1,NA,NA,NA,NA,1,NA,NA,0,2,1,NA,NA,0,2,2,0,0,0,1,NA,NA,1,NA,NA,1,160,52,40.01,-75.19,,female,22
0,1,NA,1,0,NA,0,1,1,0,1,1,NA,NA,NA,2,2,0,0,0,1,NA,NA,2,NA,NA,1,162,56,29.46,-98.52,,female,18
0,1,NA,2,NA,NA,0,1,0,0,1,2,NA,NA,NA,1,1,NA,0,0,0,NA,NA,0,0,1,1,187,89,39.23,-81.57,,male,30
0,1,NA,NA,NA,NA,0,0,1,1,2,1,NA,NA,0,1,2,NA,0,0,1,NA,NA,0,0,0,1,180,68,NA,NA,,male,18
0,1,NA,0,0,NA,2,NA,NA,1,1,1,NA,NA,NA,2,2,0,0,0,0,NA,NA,1,NA,NA,1,172,56,41.71,-111.69,,male,16
0,1,NA,2,NA,NA,1,NA,NA,0,0,0,0,0,NA,0,1,NA,0,2,NA,NA,NA,1,NA,NA,1,172,47,51.05,-114.07,,female,26
0,1,NA,0,1,NA,1,NA,NA,0,0,1,NA,NA,NA,0,2,NA,0,1,NA,NA,NA,2,NA,NA,0,180,97,39.03,-104.96,,male,24
0,1,NA,1,0,NA,1,NA,NA,0,0,0,0,0,NA,1,0,NA,0,0,1,1,2,NA,NA,NA,1,165,58,38.87,-86.48,,female,18
0,1,NA,0,1,NA,1,NA,NA,0,1,1,NA,NA,NA,1,1,NA,0,0,0,NA,NA,1,NA,NA,0,182,158,NA,NA,,male,27
0,1,NA,NA,NA,NA,1,NA,NA,0,2,1,NA,NA,0,2,2,0,1,0,1,NA,NA,2,NA,NA,0,190,117,NA,NA,,male,25
0,1,NA,NA,NA,NA,1,NA,NA,0,2,1,NA,NA,0,2,2,0,0,0,1,NA,NA,2,NA,NA,1,157,58,54.6,-5.93,,female,21
0,1,NA,0,0,NA,0,0,2,1,1,1,NA,NA,NA,1,0,NA,0,0,0,1,2,NA,NA,NA,1,172,75,33.68,-117.91,,male,31
0,1,NA,1,0,NA,1,NA,NA,0,0,0,0,0,NA,0,1,NA,0,0,2,NA,NA,1,NA,NA,1,157,59,4.54,114.73,"A more specific time period would be better? &quot;Often&quot; in a week, or in a month, etc.rnrnThanks for the survey!",female,28
0,2,0,NA,NA,NA,0,0,0,NA,2,2,NA,NA,0,0,2,NA,0,0,0,NA,NA,0,0,0,1,190,86,NA,NA,,male,29
0,2,0,1,2,0,1,NA,NA,NA,0,2,NA,NA,NA,0,0,NA,0,0,0,0,1,NA,NA,NA,0,177,99,37.31,-89.52,,male,23
0,0,NA,NA,NA,NA,0,0,1,1,2,2,NA,NA,0,2,2,0,0,0,0,NA,NA,0,1,NA,1,182,88,39.08,-77.15,,male,31
0,1,NA,2,NA,NA,0,0,1,1,2,1,NA,NA,1,2,2,0,0,2,NA,NA,NA,2,NA,NA,1,167,68,30.68,-88.1,,female,22
0,1,NA,2,NA,NA,0,1,2,0,1,0,0,0,NA,1,0,NA,0,0,1,0,2,NA,NA,NA,1,177,63,47.61,-122.33,,female,25
0,1,NA,NA,NA,NA,1,NA,NA,0,2,0,0,0,0,2,2,0,0,0,1,NA,NA,2,NA,NA,1,185,65,50.5,4.47,,male,17
0,1,NA,1,1,NA,1,NA,NA,0,0,2,NA,NA,NA,0,1,NA,0,0,1,NA,NA,1,NA,NA,1,185,63,37.13,-113.66,,male,17
0,1,NA,0,2,0,0,0,0,0,1,1,NA,NA,NA,1,2,NA,0,1,NA,NA,NA,0,0,0,0,162,82,NA,NA,,female,24
0,1,NA,2,NA,NA,0,1,1,0,2,2,NA,NA,1,2,2,0,0,1,NA,NA,NA,1,NA,NA,1,170,57,NA,NA,,female,20
0,2,0,NA,NA,NA,0,1,1,NA,2,1,NA,NA,1,2,1,0,2,NA,NA,NA,NA,1,NA,NA,0,152,95,40.5,-80.06,,female,29
0,1,NA,2,NA,NA,1,NA,NA,1,0,1,NA,NA,NA,1,1,NA,0,0,0,NA,NA,1,NA,NA,0,185,148,NA,NA,,female,21
0,1,NA,2,NA,NA,0,0,1,0,0,1,NA,NA,NA,1,2,NA,0,1,NA,NA,NA,0,0,0,0,187,154,27.95,-82.46,,male,22
0,2,0,NA,NA,NA,1,NA,NA,NA,2,1,NA,NA,0,1,2,NA,0,0,0,NA,NA,2,NA,NA,1,160,56,38.79,-90.63,,female,27
0,0,NA,0,0,NA,1,NA,NA,0,1,0,0,0,NA,0,2,NA,0,2,NA,NA,NA,0,1,NA,1,182,68,51.51,-0.13,,male,22
0,1,NA,2,NA,NA,0,0,1,0,0,0,0,1,NA,1,1,NA,0,0,2,NA,NA,1,NA,NA,1,180,58,31.18,-81.5,,female,19
0,1,NA,0,0,NA,1,NA,NA,1,1,0,0,2,NA,1,2,NA,0,2,NA,NA,NA,1,NA,NA,0,165,88,NA,NA,,female,30
0,1,NA,1,0,NA,0,0,1,0,1,2,NA,NA,NA,2,1,0,0,0,1,NA,NA,2,NA,NA,0,167,90,41.66,-83.41,,male,30
0,1,NA,NA,NA,NA,0,0,2,1,2,1,NA,NA,1,2,0,0,1,0,1,1,2,NA,NA,NA,1,175,76,NA,NA,,male,25
0,1,NA,1,0,NA,1,NA,NA,0,1,0,0,1,NA,2,2,0,0,0,1,NA,NA,1,NA,NA,1,177,71,-33.87,151.21,,male,32
0,1,NA,2,NA,NA,1,NA,NA,1,1,0,0,0,NA,1,2,NA,0,0,0,NA,NA,2,NA,NA,1,167,61,40.82,-74.21,,female,18
1,2,0,1,0,NA,0,0,0,NA,1,0,0,0,NA,1,1,NA,0,0,0,NA,NA,1,NA,NA,0,162,54,NA,NA,,female,19
1,1,NA,1,0,NA,0,0,1,0,1,0,0,0,NA,1,1,NA,0,0,1,NA,NA,1,NA,NA,0,170,54,43.65,-79.38,,male,NA
0,1,NA,NA,NA,NA,1,NA,NA,1,2,1,NA,NA,0,1,2,NA,0,0,1,NA,NA,2,NA,NA,0,190,138,39.5,-119.82,,male,31
0,1,NA,NA,NA,NA,0,0,0,1,2,1,NA,NA,0,1,1,NA,0,0,1,NA,NA,2,NA,NA,1,165,70,NA,NA,,female,21
0,1,NA,2,NA,NA,0,0,2,2,2,0,0,0,0,1,0,NA,0,1,NA,0,1,NA,NA,NA,1,162,56,NA,NA,,female,18
0,1,NA,NA,NA,NA,0,0,1,2,2,0,0,2,0,1,2,NA,0,0,1,NA,NA,1,NA,NA,1,152,52,39.21,-86.48,,female,25
0,1,NA,0,0,NA,1,NA,NA,0,1,2,NA,NA,NA,2,1,0,0,0,1,NA,NA,0,0,0,0,185,148,45.49,-122.88,,male,43
0,1,NA,NA,NA,NA,0,0,2,1,2,1,NA,NA,1,2,1,0,0,0,1,NA,NA,1,NA,NA,0,170,84,NA,NA,I am currently losing weight by tracking my calories and eating healthier.,female,26
0,1,NA,0,0,NA,0,1,2,0,1,0,0,0,NA,0,2,NA,0,0,1,NA,NA,0,0,0,0,160,74,42.41,-88.06,,female,25
1,1,NA,NA,NA,NA,0,0,0,2,2,1,NA,NA,1,1,2,NA,0,0,1,NA,NA,0,1,NA,0,167,70,NA,NA,,female,24
0,1,NA,NA,NA,NA,0,1,1,1,2,0,0,2,0,2,2,0,0,0,1,NA,NA,1,NA,NA,1,180,83,33.4,-111.63,,male,18
1,1,NA,1,0,NA,0,0,0,2,1,0,1,0,NA,1,2,NA,0,0,0,NA,NA,1,NA,NA,0,172,50,NA,NA,,female,22
0,1,NA,1,1,NA,0,1,2,0,1,1,NA,NA,NA,1,1,NA,0,0,1,NA,NA,2,NA,NA,1,180,52,40.05,-105.28,,male,19
0,1,NA,1,0,NA,0,0,1,0,1,1,NA,NA,NA,1,1,NA,0,0,0,NA,NA,1,NA,NA,0,177,97,NA,NA,,male,26
0,1,NA,NA,NA,NA,0,1,1,1,2,2,NA,NA,0,2,1,0,0,0,0,NA,NA,0,1,NA,0,187,163,NA,NA,,male,32
1,2,0,1,0,NA,0,0,1,NA,0,1,NA,NA,NA,1,1,NA,0,0,0,NA,NA,0,1,NA,0,165,44,40.75,-73.97,,female,17
0,1,NA,2,NA,NA,1,NA,NA,0,1,2,NA,NA,NA,1,1,NA,0,0,1,NA,NA,2,NA,NA,1,167,56,31.76,-93.09,,female,19
1,1,NA,1,0,NA,0,1,1,1,1,0,0,0,NA,1,1,NA,0,0,0,NA,NA,0,0,0,0,165,70,51.51,-0.13,,female,24
0,1,NA,NA,NA,NA,1,NA,NA,0,2,1,NA,NA,0,2,2,0,1,0,0,NA,NA,0,0,0,0,177,95,33.85,-84.36,,female,24
0,1,NA,2,NA,NA,0,0,1,1,1,0,0,1,NA,1,2,NA,0,2,NA,NA,NA,0,1,NA,0,162,101,47.7,-65.7,,female,26
0,1,NA,NA,NA,NA,0,0,1,1,2,1,NA,NA,1,1,2,NA,0,0,0,NA,NA,1,NA,NA,1,157,58,37.38,-122.09,,female,22
0,1,NA,NA,NA,NA,1,NA,NA,1,2,1,NA,NA,1,2,2,0,1,0,2,NA,NA,1,NA,NA,1,182,77,41.82,-71.16,,male,27
0,1,NA,NA,NA,NA,0,0,2,1,2,0,0,1,0,1,0,NA,0,0,1,1,2,NA,NA,NA,1,170,61,NA,NA,,NA,NA
0,1,NA,NA,NA,NA,0,0,1,1,2,1,NA,NA,1,2,2,1,0,0,0,NA,NA,1,NA,NA,1,177,74,45.49,-122.59,,male,27
0,2,1,1,1,NA,1,NA,NA,NA,2,1,NA,NA,1,2,2,0,0,2,NA,NA,NA,2,NA,NA,1,174,52,53.38,-1.47,,female,17
0,1,NA,NA,NA,NA,1,NA,NA,2,2,0,0,0,0,0,2,NA,0,0,1,NA,NA,1,NA,NA,1,177,63,40.56,-80.17,,male,19
0,1,NA,2,NA,NA,0,0,2,0,1,1,NA,NA,NA,0,0,NA,0,0,1,1,1,NA,NA,NA,0,167,122,33.43,-86.79,,female,27
0,1,NA,NA,NA,NA,0,0,0,0,2,1,NA,NA,0,2,2,1,2,NA,NA,NA,NA,1,NA,NA,1,167,55,42.17,-87.96,,female,23
0,1,NA,NA,NA,NA,0,1,1,1,2,0,0,0,0,1,2,NA,0,0,0,NA,NA,1,NA,NA,0,177,111,46.98,-122.86,,male,18
0,1,NA,1,0,NA,0,0,0,1,1,0,0,0,NA,1,1,NA,0,1,NA,NA,NA,0,0,0,0,182,124,34.04,-118.45,,male,34
1,0,NA,1,1,NA,0,0,0,1,2,0,0,1,1,1,2,NA,0,2,NA,NA,NA,0,2,NA,0,182,86,43.7,-70.34,,male,46
0,1,NA,2,NA,NA,1,NA,NA,1,2,1,NA,NA,0,2,2,0,1,2,NA,NA,NA,2,NA,NA,0,185,108,49.9,-97.14,,male,20
0,1,NA,2,NA,NA,0,0,1,1,2,1,NA,NA,0,1,2,NA,0,2,NA,NA,NA,1,NA,NA,1,160,61,44.65,-63.6,,female,32
0,1,NA,0,0,NA,0,0,0,1,1,0,0,2,NA,2,2,1,0,2,NA,NA,NA,0,0,0,1,157,47,42.32,-71.16,,female,23
0,1,NA,1,0,NA,0,0,1,1,2,0,0,0,0,1,1,NA,0,1,NA,NA,NA,0,0,0,0,175,124,NA,NA,Many of the questions I was asked were actually in regards to my most-hated foods!,female,29
0,1,NA,1,0,NA,0,0,1,0,1,1,NA,NA,NA,1,1,NA,0,0,0,NA,NA,1,NA,NA,0,160,89,47.07,-123.05,,female,40
0,2,0,1,0,NA,0,2,NA,NA,0,1,NA,NA,NA,2,1,0,0,1,NA,NA,NA,0,0,1,0,180,156,NA,NA,,male,23
1,0,NA,1,0,NA,0,1,1,1,1,1,NA,NA,NA,0,2,NA,0,0,0,NA,NA,0,2,NA,0,170,77,NA,NA,,female,23
0,1,NA,NA,NA,NA,0,1,1,1,2,0,0,2,1,2,2,1,0,0,0,NA,NA,1,NA,NA,1,175,75,43.65,-79.38,,female,21
0,1,NA,1,1,NA,1,NA,NA,0,1,0,0,2,NA,1,2,NA,0,0,1,NA,NA,2,NA,NA,0,167,86,NA,NA,,female,28
0,1,NA,2,NA,NA,0,1,2,0,1,0,0,1,NA,0,0,NA,0,0,0,2,NA,NA,NA,NA,1,172,85,40.76,-73.93,,male,25
0,1,NA,1,1,NA,1,NA,NA,0,2,2,NA,NA,0,1,1,NA,0,2,NA,NA,NA,1,NA,NA,1,170,77,41.78,-87.6,,male,21
0,1,NA,1,0,NA,0,0,2,0,1,0,0,1,NA,0,1,NA,0,0,1,NA,NA,0,0,1,1,162,54,43.73,-79.38,,female,22
0,1,NA,NA,NA,NA,1,NA,NA,0,2,1,NA,NA,0,1,2,NA,0,0,1,NA,NA,1,NA,NA,0,187,136,51.2,0.28,,male,19
0,0,NA,0,1,NA,1,NA,NA,0,1,1,NA,NA,NA,2,1,1,0,0,1,NA,NA,1,NA,NA,1,182,68,NA,NA,,male,23
0,1,NA,2,NA,NA,1,NA,NA,0,1,2,NA,NA,NA,2,1,1,0,0,2,NA,NA,2,NA,NA,1,177,59,NA,NA,,female,18
0,1,NA,2,NA,NA,0,0,1,0,0,0,0,0,NA,1,1,NA,0,0,1,NA,NA,0,0,1,1,165,52,NA,NA,,other,22
0,1,NA,0,0,NA,0,0,2,0,1,1,NA,NA,NA,2,0,2,0,0,2,2,NA,NA,NA,NA,1,162,49,27.79,-82.68,,female,24
0,0,NA,NA,NA,NA,0,0,1,1,2,0,1,2,0,2,2,0,0,0,0,NA,NA,0,1,NA,1,170,54,42.4,-71.14,,female,26
1,1,NA,1,0,NA,0,0,0,1,1,0,0,0,NA,1,2,NA,0,0,1,NA,NA,1,NA,NA,0,185,88,NA,NA,,male,36
0,1,NA,0,0,NA,1,NA,NA,0,0,0,0,0,NA,1,1,NA,0,0,1,NA,NA,0,0,0,0,152,75,NA,NA,,female,46
0,1,NA,1,0,NA,0,1,1,0,1,2,NA,NA,NA,1,2,NA,0,0,0,NA,NA,1,NA,NA,0,162,83,32.78,-96.8,,female,39
0,1,NA,NA,NA,NA,0,0,0,1,2,0,0,2,1,2,2,0,0,0,2,NA,NA,1,NA,NA,1,190,100,55.68,12.57,,male,27
0,1,NA,2,NA,NA,0,0,1,0,1,1,NA,NA,NA,1,1,NA,0,0,0,NA,NA,1,NA,NA,1,180,58,NA,NA,,male,21
0,1,NA,1,1,NA,0,0,1,0,1,1,NA,NA,NA,0,0,NA,0,0,0,0,1,NA,NA,NA,1,172,77,43.68,-70.44,,male,27
0,1,NA,1,0,NA,1,NA,NA,0,1,1,NA,NA,NA,2,1,0,0,0,0,NA,NA,2,NA,NA,1,177,63,38.89,-77.33,,male,22
0,1,NA,NA,NA,NA,1,NA,NA,0,2,0,0,1,0,1,2,NA,0,0,2,NA,NA,1,NA,NA,1,177,51,NA,NA,,male,17
0,1,NA,0,0,NA,0,0,0,2,2,0,0,1,0,2,2,0,0,2,NA,NA,NA,0,0,0,0,175,113,44.93,-93.11,,female,41
0,1,NA,2,NA,NA,0,0,0,1,1,1,NA,NA,NA,0,0,NA,0,0,0,0,1,NA,NA,NA,1,167,56,41.49,-90.57,,female,29
0,1,NA,1,0,NA,0,0,0,2,1,0,0,2,NA,1,2,NA,0,0,1,NA,NA,1,NA,NA,1,162,53,38.91,-76.98,,female,25
0,1,NA,1,0,NA,0,0,1,0,0,1,NA,NA,NA,1,2,NA,0,1,NA,NA,NA,1,NA,NA,1,180,86,NA,NA,,male,31
0,1,NA,NA,NA,NA,1,NA,NA,1,2,1,NA,NA,1,1,2,NA,0,0,1,NA,NA,2,NA,NA,0,187,149,39.69,-104.79,,male,27
0,1,NA,0,1,NA,0,0,0,0,1,0,0,2,NA,1,2,NA,1,0,2,NA,NA,1,NA,NA,1,170,75,-37.81,144.96,Hadn't heard of a few of the foods asked about,female,22
0,1,NA,NA,NA,NA,0,0,1,0,2,1,NA,NA,0,2,2,0,0,0,1,NA,NA,0,0,0,1,188,80,47.22,-1.55,,male,23
0,1,NA,1,0,NA,0,1,1,0,1,1,NA,NA,NA,1,2,NA,0,0,1,NA,NA,1,NA,NA,1,185,68,37.65,-77.62,,male,21
0,1,NA,0,0,NA,0,1,1,0,2,2,NA,NA,1,2,1,0,0,2,NA,NA,NA,1,NA,NA,NA,NA,NA,33.75,-84.39,,male,35
0,0,NA,NA,NA,NA,0,0,0,1,2,1,NA,NA,0,2,2,0,0,0,0,NA,NA,1,NA,NA,1,167,68,49.25,-123.04,,other,28
0,1,NA,0,0,NA,0,1,2,0,1,1,NA,NA,NA,1,1,NA,0,0,1,NA,NA,2,NA,NA,1,180,68,30.52,-97.71,,male,19
0,0,NA,NA,NA,NA,0,0,0,0,2,0,0,0,0,1,2,NA,0,0,0,NA,NA,0,0,0,0,160,77,52.13,5.29,,female,29
0,1,NA,NA,NA,NA,0,1,0,0,2,1,NA,NA,0,2,1,0,0,0,0,NA,NA,1,NA,NA,1,182,83,NA,NA,,male,45
0,2,0,1,0,NA,1,NA,NA,NA,0,0,0,0,NA,0,0,NA,0,0,1,0,1,NA,NA,NA,0,152,68,NA,NA,,female,24
0,2,0,NA,NA,NA,1,NA,NA,NA,2,2,NA,NA,1,2,2,0,0,0,0,NA,NA,2,NA,NA,0,193,124,NA,NA,,male,56
0,0,NA,NA,NA,NA,1,NA,NA,0,2,1,NA,NA,1,2,2,0,1,0,1,NA,NA,1,NA,NA,0,185,107,32.75,-97.09,,male,34
0,2,0,NA,NA,NA,1,NA,NA,NA,2,2,NA,NA,0,2,2,0,0,0,2,NA,NA,1,NA,NA,1,177,68,39.72,-84.17,,female,33
0,1,NA,NA,NA,NA,0,0,1,1,2,1,NA,NA,1,1,1,NA,0,0,0,NA,NA,1,NA,NA,0,190,127,NA,NA,,male,36
0,1,NA,2,NA,NA,0,0,0,0,1,1,NA,NA,NA,2,1,0,0,0,1,NA,NA,2,NA,NA,1,177,62,47.07,-123.05,,female,23
0,1,NA,NA,NA,NA,0,0,1,1,2,2,NA,NA,0,2,1,0,0,0,0,NA,NA,0,1,NA,1,162,66,32.8,-79.95,,female,23
0,1,NA,0,1,NA,1,NA,NA,1,1,0,0,2,NA,1,2,NA,0,1,NA,NA,NA,0,0,1,0,173,95,58.39,13.85,,female,31
0,1,NA,NA,NA,NA,0,0,0,1,2,1,NA,NA,0,2,2,1,0,0,1,NA,NA,1,NA,NA,1,162,66,42.76,-84.45,,female,21
0,1,NA,2,NA,NA,0,1,2,0,1,1,NA,NA,NA,1,0,NA,0,0,0,0,1,NA,NA,NA,1,149,43,NA,NA,,female,23
0,2,0,2,NA,NA,0,1,2,NA,0,0,0,0,NA,1,1,NA,0,0,0,NA,NA,0,0,1,1,226,68,NA,NA,,NA,NA
0,1,NA,2,NA,NA,0,0,1,0,0,0,0,0,NA,1,1,NA,0,0,1,NA,NA,0,0,1,1,157,55,NA,NA,,female,24
0,2,0,1,0,NA,0,1,1,NA,1,2,NA,NA,NA,1,2,NA,0,0,0,NA,NA,1,NA,NA,1,180,92,NA,NA,,male,NA
0,1,NA,0,0,NA,0,1,2,0,1,1,NA,NA,NA,1,2,NA,0,0,1,NA,NA,2,NA,NA,1,190,83,NA,NA,,male,17
0,1,NA,1,0,NA,0,1,2,0,0,1,NA,NA,NA,1,0,NA,0,0,1,0,2,NA,NA,NA,1,162,58,NA,NA,,NA,NA
0,1,NA,NA,NA,NA,0,0,2,0,2,1,NA,NA,0,1,1,NA,0,0,0,NA,NA,1,NA,NA,1,165,61,33,-96.84,,female,30
0,1,NA,1,0,NA,0,0,1,0,1,0,0,2,NA,1,0,NA,0,0,0,0,1,NA,NA,NA,1,182,88,38.87,-77.12,,male,27
0,1,NA,NA,NA,NA,1,NA,NA,0,2,1,NA,NA,0,1,1,NA,0,0,0,NA,NA,2,NA,NA,1,175,66,52.71,-2.76,,male,21
0,2,0,1,0,NA,0,0,0,NA,2,0,0,2,0,2,2,0,0,1,NA,NA,NA,0,1,NA,1,160,51,51.09,-114.16,,male,22
0,1,NA,NA,NA,NA,0,1,1,1,2,1,NA,NA,0,2,1,1,0,0,0,NA,NA,1,NA,NA,1,167,77,NA,NA,,female,29
0,0,NA,1,1,NA,0,0,0,0,1,2,NA,NA,NA,1,2,NA,0,0,0,NA,NA,1,NA,NA,1,165,64,39.55,-76.99,,female,24
0,1,NA,2,NA,NA,0,1,1,0,1,0,0,1,NA,1,1,NA,0,1,NA,NA,NA,1,NA,NA,1,154,47,56.13,-106.35,,female,20
0,1,NA,2,NA,NA,1,NA,NA,0,1,1,NA,NA,NA,1,1,NA,0,1,NA,NA,NA,1,NA,NA,1,157,43,35.12,-77.17,,female,34
0,1,NA,0,0,NA,1,NA,NA,0,1,1,NA,NA,NA,2,1,1,0,0,1,NA,NA,1,NA,NA,1,162,70,37.55,-77.46,,female,23
1,1,NA,NA,NA,NA,0,0,0,1,2,0,0,2,1,2,2,0,1,0,1,NA,NA,0,1,NA,1,170,90,NA,NA,,female,20
0,1,NA,NA,NA,NA,1,NA,NA,0,2,0,0,0,0,0,2,NA,0,0,1,NA,NA,2,NA,NA,1,165,59,-37.81,144.96,,other,18
0,1,NA,0,0,NA,1,NA,NA,0,0,0,0,0,NA,2,2,0,0,0,1,NA,NA,1,NA,NA,1,170,80,-21.43,-45.95,,male,17
0,1,NA,NA,NA,NA,1,NA,NA,0,2,1,NA,NA,0,2,2,0,0,0,1,NA,NA,2,NA,NA,1,175,63,40.24,-74.06,,male,19
0,1,NA,0,0,NA,0,1,2,0,1,0,1,0,NA,1,2,NA,0,0,2,NA,NA,1,NA,NA,1,185,81,NA,NA,,NA,NA
